stratum,feature_family,feature_id,relative_day,n_success,n_control,success_mean,control_mean,success_median,control_median,median_difference,mean_difference,standardized_mean_difference,distribution_overlap,trimmed_mean_difference,outlier_dependence,market_direction_consistency,temporal_direction_consistency,classification,classification_reason,outcome_derived_feature_used
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,-20,6278,6292,0.029756221931759915,0.01904755128182956,-0.0039752401711909335,-0.007295626217570478,0.003320386046379544,0.010708670649930356,0.0728966630772651,0.94987020133274,0.007702103328702796,0.7192399113285725,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,-10,6390,6405,0.03118197885718887,0.024679399384619063,-0.00033163088246207517,-0.0020218358269308533,0.0016902049444687782,0.006502579472569808,0.04570964319873593,0.9608587774369349,0.0037505582531999794,0.5767800715118004,1.0,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,-5,6578,6586,-0.008399771370890577,0.014936486815889613,-0.023031835397528296,-0.007602077032051808,-0.015429758365476488,-0.02333625818678019,-0.19296163514304804,0.9238007928774905,-0.017820494772071472,0.7636397673285361,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,-3,6688,6691,-0.022621728798151115,0.005019486277671314,-0.03370939697813634,-0.01490451793199811,-0.01880487904613823,-0.02764121507582243,-0.2335735587341805,0.9208916909023691,-0.020767634977898953,0.7513285838170064,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,-1,6785,6785,-0.044009738191979224,-0.0025221113634055687,-0.046719036087649934,-0.019968933655740064,-0.02675010243190987,-0.041487626828573654,-0.35768494043752924,0.8760501105379513,-0.032595751899916925,0.7856740525217834,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,close_vs_ma60,0,6785,6785,-0.06844307393248067,-0.016338903461246078,-0.0623260416881431,-0.02874259129437265,-0.03358345039377045,-0.05210417047123459,-0.44938866168458635,0.8508474576271184,-0.04019312650570896,0.7713994127955378,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,-20,6785,6785,0.009831448533715094,0.007220153774857661,-0.002105263157894737,-0.002454590083456063,0.000349326925561326,0.0026112947588574336,0.0358168977941991,0.963890935887988,0.0018028863686595687,0.6904185605796634,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,-10,6785,6785,0.009089964021988113,0.009092911827208975,-0.002198802031996354,-0.0023752969121140634,0.0001764948801177093,-2.947805220861882e-06,-3.958906943286706e-05,0.9691967575534264,0.00016350808547129295,55.46773725554577,0.5,0.5,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,-5,6785,6785,-0.02311551296235721,0.0006732584130186199,-0.020047396400435506,-0.007470651013874096,-0.01257674538656141,-0.023788771375375828,-0.3807587476161302,0.8738393515106854,-0.0166115636969626,0.6982943101532987,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,-3,6785,6785,-0.03352053306148226,-0.007965504057405166,-0.028637770897832756,-0.012102448634956367,-0.01653532226287639,-0.025555029004077096,-0.40171455062763056,0.8443625644804715,-0.01923944875693305,0.7528635069779632,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,-1,6785,6785,-0.05073927936765509,-0.014164532795593108,-0.03997994736182494,-0.016129032258064516,-0.023850915103760424,-0.036574746572061986,-0.5418881890126989,0.8063375092114958,-0.029298391086128465,0.8010552042623955,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,distance_to_ma20,0,6785,6785,-0.07175590331340431,-0.02651129327702924,-0.05495088930183167,-0.02382604672680995,-0.031124842575021718,-0.045244610036375074,-0.6129165357839426,0.7619749447310242,-0.03614600410365639,0.7989018818947997,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,ma5_slope_5,-20,6785,6785,0.007487161500262249,0.005577718491747209,-0.001007387508394934,-0.0023455824863174357,0.0013381949779225017,0.0019094430085150405,0.033145064680702906,0.9591746499631539,0.0016913722019923636,0.8857934981299762,1.0,1.0,NO_CLEAR_SIGNAL,effect_below_predeclared_discovery_floor,False
T5_GE_3,TREND_STRUCTURE,ma5_slope_5,-10,6785,6785,0.004086834213500928,0.005038445283537099,-0.001269035532994972,-0.0013031013812873902,3.4065848292418304e-05,-0.0009516110700361711,-0.01718259347757616,0.9677229182019158,-0.000406808790436162,0.42749480669734014,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
T5_GE_3,TREND_STRUCTURE,ma5_slope_5,-5,6785,6785,-0.012507237885019116,0.0016280878570488243,-0.010714285714285645,-0.0032541490400260793,-0.007460136674259566,-0.01413532574206794,-0.283425050305197,0.9083271923360352,-0.009292299421377858,0.6573813430930127,0.0,0.0,REGIME_CONFOUNDED,market_or_temporal_direction_is_not_consistent,False
