cohort,scope,lifecycle_stage,feature,feature_role,analysis_type,bin,horizon,N,instrument_count,feature_mean,feature_median,endpoint_mean,endpoint_median,mfe_mean,mfe_median,mae_mean,mae_median,small_sample_flag,threshold_policy
A2,WITHIN_LIFECYCLE,FERMENTING,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q2,10,30,25,6.476396733333333,6.4937805,0.051587199384591234,0.007937763415102661,0.18903527167527553,0.0863532642326732,-0.06098920119688449,-0.04877227532270573,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,FERMENTING,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q3,10,30,27,9.721181733333333,9.8697105,0.08360798289497222,0.03876357749167936,0.18017942921211555,0.1065684454196908,-0.07226408164926842,-0.062110024250020324,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,FERMENTING,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q4,10,31,28,9.982812548387097,9.98782,0.07756929834772966,0.012423603976946196,0.18141523640596804,0.11068235492577594,-0.07366438855048961,-0.07331259426847658,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,FERMENTING,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,FERMENTING,leader_change_pct,SECONDARY_PROXY,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,122,64,7.2769959262295085,8.7979845,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,42,36,0.33540492857142856,0.3535715,0.08921557464549058,0.0433275563258233,0.2015444016772002,0.20447761194029845,-0.06948633562427371,-0.051136363636363535,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,38,32,0.5473355263157894,0.55,0.07816641221455212,0.0349482023156612,0.2044226186683097,0.15015920898273838,-0.08891166678125693,-0.07828036739904165,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,45,41,0.6800573777777777,0.666667,0.08811036380318217,0.018489984591679276,0.18851680073181454,0.15634218289085555,-0.0690645169176368,-0.059294871794871695,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,36,35,0.8676414444444445,0.846154,0.0453265865709584,0.01158301158301156,0.15978616654471928,0.11714285714285722,-0.085486839435174,-0.06857142857142862,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,positive_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,161,119,0.6007666521739131,0.615385,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,40,37,0.0874782,0.1,0.031753965320539757,0.017857142857142794,0.13972290010140295,0.09999999999999987,-0.08236679279354457,-0.07253269916765748,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,40,37,0.19729025,0.2,0.1151996245605518,0.04070484952177933,0.23101865739081612,0.2005420054200543,-0.07410680789029922,-0.05678389645086257,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,44,41,0.2725371818181818,0.282857,0.10028836663870748,0.034785919530313625,0.2222713355125207,0.17302123705697803,-0.07972057362406945,-0.06318215148892015,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,37,32,0.4103933243243243,0.384615,0.057767875187741645,0.01640831607807458,0.162064139777268,0.13656451847894702,-0.07300144613849344,-0.07779367525130243,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,strong_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,161,119,0.2395461304347826,0.25,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,78,70,0.0,0.0,0.06865662845847201,0.01609189521080634,0.18287059038383263,0.13782868179011853,-0.07585859046129069,-0.06318215148892015,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,2,2,0.025,0.025,0.0034224692546719893,0.0034224692546719893,0.09701956321939686,0.09701956321939686,-0.051513560039097295,-0.051513560039097295,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,40,35,0.065385675,0.071429,0.09901576433073064,0.10035842293906794,0.20759794768080211,0.1976911976911977,-0.06967679679308869,-0.05520504731861198,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,41,37,0.19070329268292682,0.166667,0.07560478417157553,0.004233873392751886,0.1912681788979371,0.13279496207377306,-0.08982872260756834,-0.08535268912627408,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,weak_ratio,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,161,119,0.0651196397515528,0.035714,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,41,35,-0.36401463414634144,-0.1699,0.06295500382425578,-0.0034013946093465752,0.1744211031027031,0.10485893416927894,-0.090459034139113,-0.0792064329800179,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,39,39,1.1338769230769232,1.1457,0.08902692452761021,0.056657223796033884,0.2185763374637253,0.2032520325203253,-0.05815623167336236,-0.05060728744939269,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,41,36,2.1419756097560976,2.2415,0.07211411705875223,0.030501089324618702,0.17575815422896782,0.13812154696132595,-0.08255585650167024,-0.0657534246575342,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,40,38,3.5304699999999998,3.25605,0.0862666079147506,0.0142180094786728,0.19243097921120414,0.14074074074074083,-0.0783233298240277,-0.06857142857142862,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,average_change_pct,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,161,119,1.6045739130434784,1.6547,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q1,10,40,34,5.421466825,5.4067810000000005,0.03594019788521595,-0.013460448907307299,0.13683323671062908,0.07457928682630299,-0.0836991520213764,-0.06394378731135747,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q2,10,40,36,9.800006875,9.880495,0.09502950910715699,0.08112094395280245,0.21251542528518044,0.19783197831978327,-0.07209205704304143,-0.05066666666666664,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q3,10,40,35,9.956103075,9.955003999999999,0.12056267801990318,0.056657223796033884,0.2356813297880125,0.17862165963431798,-0.07981035115593228,-0.06666666666666665,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q4,10,41,37,9.995843,10.0,0.05759060941637375,0.018489984591679276,0.17455283567449154,0.1355932203389829,-0.07487089409790489,-0.0801001251564456,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
A2,WITHIN_LIFECYCLE,MATURE,leader_change_pct,SECONDARY_PROXY,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,161,119,8.800823813664596,9.925293,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,47,42,0.44938940425531915,0.428571,0.05630000410090839,0.06063087916930092,0.21021541833759497,0.170954316686024,-0.1131617220128396,-0.0649818401937046,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,47,41,0.8045583191489363,0.833333,0.09009313802019579,0.06354934001420932,0.20961586851214523,0.1730696190097834,-0.0737881459336395,-0.05900809373498252,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,91,73,0.9680796263736264,1.0,0.11962545707815755,0.06785137318255251,0.2568760791995267,0.1875,-0.07478410294999426,-0.05019305019305019,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,positive_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,185,121,0.7947610216216217,0.857143,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,47,40,0.17129659574468087,0.166667,0.07595514855542476,0.08032658793741222,0.2107772680285039,0.18211888011998714,-0.10573066510513524,-0.0649818401937046,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,57,47,0.4288974736842105,0.4375,0.11334106925105085,0.1059190031152648,0.23969846538884254,0.18828451882845187,-0.07569553076984993,-0.046012269938650305,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,40,33,0.601226175,0.615385,0.09121091107536121,0.05045729178373229,0.2289480368860904,0.17967388373855503,-0.0670746720569752,-0.061062486451333185,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,41,35,0.8751681707317073,0.888889,0.09908861099996624,0.06755684557287481,0.25324649169225627,0.2168308478697799,-0.08936997928238326,-0.05573797708867531,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,strong_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,185,121,0.4996164216216217,0.5,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,133,93,0.0,0.0,0.10153578199041516,0.055320150659133704,0.23617632154137008,0.18638676844783714,-0.07448126246560985,-0.050720703808745854,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,5,5,0.045187,0.04,0.35536372643876046,0.3241525423728814,0.44993521329412356,0.5206463195691203,-0.021696166768603822,-0.03948772678762007,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,47,43,0.1753378510638298,0.111111,0.051480447313120854,0.06354934001420932,0.19956984481914966,0.1350198506475092,-0.1187788794075317,-0.08874099027660808,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,weak_ratio,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,185,121,0.045766562162162155,0.0,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,46,41,0.3686869565217391,0.65025,0.05475069927671305,0.04461942257217848,0.1984112375943436,0.14084507042253522,-0.11730114536154605,-0.08875739644970414,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,46,43,3.474291304347826,3.5063500000000003,0.12124773114360109,0.0726643598615917,0.2389500443245596,0.1908177905308465,-0.0659200805717729,-0.04842931937172775,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,46,42,5.069684782608696,4.971299999999999,0.1146557858416716,0.05555555555555555,0.24599264654230338,0.17796610169491525,-0.0573605354587146,-0.047619047619047616,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,47,42,7.55231914893617,7.702,0.09231953571775325,0.06640600155190618,0.24794389328846764,0.2038647342995169,-0.0972666277169552,-0.06730159823642877,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,average_change_pct,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,185,121,4.134818918918919,4.4668,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q1,10,47,39,8.23662214893617,8.806818,0.08094536389888456,0.08719052744886975,0.21467936880853006,0.17682926829268292,-0.08418944326728432,-0.05009633911368015,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q2,10,47,44,9.933550617021275,9.940653,0.11713883156703889,0.07664233576642336,0.23414890567341873,0.19530416221985059,-0.08602777069490117,-0.05454545454545454,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q3,10,90,75,9.988539911111111,10.0,0.09668306556132555,0.04245377478138976,0.24421976117208874,0.18638676844783714,-0.08196050878580914,-0.0623015873015873,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,Q4,10,1,1,56.009615,56.009615,-0.20801232665639446,-0.20801232665639446,0.01078582434514638,0.01078582434514638,-0.23728813559322035,-0.23728813559322035,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,MAIN_RISE,leader_change_pct,SECONDARY_PROXY,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,185,121,9.778250416216217,9.958506,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,16,11,0.4278273125,0.5,0.06784534122559119,0.026937422295897222,0.15978078221357353,0.13407541617033203,-0.07052235773584731,-0.05284491629646362,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,14,11,0.6506805,0.666667,0.13617912108385685,0.032731835757389464,0.24666011811416846,0.15845315505082883,-0.035119440787442356,-0.03588904472494935,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,28,22,0.9431253214285714,1.0,0.05452597327834528,0.023349967046417473,0.1541379206776665,0.10166740039621396,-0.07687925606901024,-0.05862977602108037,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,positive_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,58,34,0.7303840172413794,0.666667,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,20,14,0.06845245000000001,0.0,0.04904514786573682,0.01963689809293192,0.12898049195357303,0.07963759786255747,-0.06556662021100823,-0.05123017003894747,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,9,8,0.23492066666666667,0.25,0.027264780370215416,0.004975124378109453,0.08666183223781075,0.048409405255878286,-0.05474746809644428,-0.042598509052183174,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,14,11,0.35054921428571434,0.333333,0.10129415698267673,0.08121173058330647,0.1863772852035163,0.20064936934861488,-0.05466182690511754,-0.0486498729337336,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,15,12,0.7466952,0.75,0.12495708187819823,0.11488673139158576,0.290449841728614,0.22727272727272727,-0.0802215913980152,-0.08974358974358974,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,strong_breadth,RAW_EVIDENCE_VECTOR,CONTINUOUS_MONOTONICITY,ORDERED_Q1_TO_Q4,10,58,34,0.3377836551724138,0.29670300000000005,,,,,,,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q1,10,52,31,0.0,0.0,0.06604277506621106,0.020029906951086633,0.1624406015892612,0.10166740039621396,-0.06853045288669037,-0.053449493473602186,False,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q2,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q3,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,Q4,10,6,6,0.24140216666666667,0.154762,0.18075601718902465,0.20193181818181818,0.31311411089143554,0.3424099075156798,-0.03484425243702292,-0.04547028149815003,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
LEGACY5,WITHIN_LIFECYCLE,FERMENTING,weak_ratio,RAW_EVIDENCE_VECTOR,QUANTILE_BIN,ALL_SMALL_SAMPLE,10,0,0,,,,,,,,,True,NO_ARBITRARY_THRESHOLD; DESCRIPTIVE_QUANTILES_ONLY
